label,label_text,clean_text
1,Positive,قد يعترينا حزن دون اسباب ، ويستعمرنا فرح دون مبررات من اصدارات دار ليلي كيان كورب كتاب الخواطر حالات مفرده للكاتبه المصريه ايه محمد حماد بمقدمه للناشر وخاتمه بمقوله للدكتور الراحل مصطفي محمود تاني تلك الخواطر بدايه تذكرني هذه الخواطر بالوجبات السريعه دجاج مقرمش ، بهارات حاره ، مشروب بارد كذلك هذه الخواطر لغه قويه ، خواطر رائعه ، احساس راقي وكما الوجبات السريعه يتملكك الجوع بعدها بفتره قصيره فهكذا تلك الخواطر لن تغنيك عن غيرها ولن تشبعك ادبيا عدم وجود بناء درامي او اطار قصصي او غلاف روائي افقدها الكثير واخل بقيمه الكلمات خمسه واربعون خاطره متنوعه ولكثير من المواضيع شامله افضل مافي الخواطر انها كتبت بمشاعر صادقه وعن احساس نبيل حالات كانت جيده وفي النهايه اقتبس من الكاتبه قال تاخرت كثيرا فلم يعد في قلبي متسع للحب فكل من احببتهم رحلوا فاعتدت ان اكون وحيدا فاجابته ولم لا تقول اني امل من الله اليك لم تخشاني دون ان تنظر الي
2,Mixed,مرضي السرعه في تسجيل الدخول والمغادره اشكر موظف الاستقبال كان ممتاز جدا السرعه في تلبيه المتطلبات الحمام وانتم بكرامه مافيه لي شطاف والشور مويته قويه ممتازه لكن سماهه الشور لاتوزع الماء علي كامل الجسم الرجاء تغيرها بمثل التي موجوده في ال السمبح كان مغلق الموظف الذي اجابني علي الهاتف قال المسبح يغلق الساعه وثاني يوم قالو مغلق الظهر ويفتح الساعه
2,Mixed,مرضي اللوبي فرش الغرفه
2,Mixed,كتاب ظريف كعاده عمر طاهر يسخر بطريقه بسيطه وظريفه علي لسان برما من كل الثوابت في حياتنا بمجتمعنا الظريف سهل تقدروا تخلصوه في ساعتين زمن
0,Negative,القصه اللي بتدور حوليها الروايه اصغر بكتير من الكم الكبير اللي مكتوبه فيه الروايه فيها حشو غريب ممله
2,Mixed,مرضي الموقع قريب من الخدمات مقابله مطاعم وتحته سوبرماركت الواي فاي مجاني وبوفيه الافطار جمييل ومتنووع ريحهه الغرفه كانت صبغ بشكككل قووي لدرجه الصدااع والمكيف حار والفرش مو نظيف عدل
2,Mixed,اما زلنا صغارا ، ترتجف قلوبنا خوفا عند سماع قصص الاشباح؟ ام ان الخوف لا يقتصر علي الاطفال وحدهم
0,Negative,مقبول القرب من الحرم رائحه كريهه زحمه عند المصعد تسجيل الدخول بطييء جدا
0,Negative,مش بطاله بس مش روايه خلصتها كلها في المترو
2,Mixed,كتاب بسيط ولذيذ وخفيف وسهل يستعرض سنن الله الثابته في الناس المجتمعات الحياه بشكل عام مفعم بحكم د عبدالكريم بكار التي احبها واقدرها جدا تعجبني فلسفته البسيطه في الاشياء والنظر لمااعتدنا من حولنا بمنظور جديد يفتح لك افاق اوسع للنظر بنفسك لابعد من ذلك ايضا هذا مااحبه فعلا في كتب د عبدالكريم اعلم يقينا ان هناك ماهو جديد وشيق
2,Mixed,حسن خدمه تنظيف الغرف غير جيدهعدم وجود رشاش ماء بدوره المياهالواي فاي بمبلغ مبالغ فيهبعد قلب السرير وجدنا بقع صفراء كبيره
0,Negative,بغض النظر عن الرساله التي تحمله هذه الروايه الا انها تفتقر الي ابسط مقومات العمل الادبي لقد ظلم الادب المعاصر عندما ترجمت هذه الروايه الي عده لغات
0,Negative,ماهذاالسخف صفحه بلا قيمه ولا مضمون واستغلال رخيص لعنوان كتاب عالمي حقق شهره واسعه كان من الممكن تعريبه بشكل يناسب ثقافتناولكن الكاتب استبدل ذلك بسطحيه شديده مغلفه بثقل ظل غير محدود
2,Mixed,دائما لا ترضيني النهايات فتسقط نجوم التقييم
2,Mixed,طلبت شقه بريمر غرفتين كل غرفه سرير مزدوج حسب الحجز ولم اجد سوي غرفه واحده مزدوج والاخري مفرد الموقع الخدمه
2,Mixed,الشرقي الذي يصدمه الغرب في عمقه ويفرغ مكبوتاته هناك
0,Negative,روايه تاريخيه بطابع رومنسي شان كل اعمال جورجي زيدان،روايه شيقه لكن وجبت الاشاره الي ان العنوان لا يعكس حقيقه محتوي الروايه حيث ان الاحداث مركزه بشكل كبير علي شخصيتين سيده الملك و عماد الدين مع التحفظ علي بعض الوقائع التاريخيه
2,Mixed,مقبول موقع الفندقشيف البيض في بوفيه الافطار رائع و يستحق الشكر لتعامله الراقي مع الزبون الثلاجه برودتها منخفضه جدا و منظم البروده لايعمل الغرفه غير نظيفه و توجد اوساخ كثيره و حاجيات خاصه بالنساء تحت السرير لاحظتها قبل خروجي من الفندق النوافذ مغبره قله عدد موظفي الاستقبال مما يترتب عليه تاخير الزبون بوفيه الافطار غير شهي و المعجنات يابسه
2,Mixed,بدا صدق المؤلف جليا في اشارته الي اعجابه ومحبته للجميل ادواردو غاليانو فكانه الابن الروحي لقلمه كتاب يصعب تصنيفه بدقه ، لكنه مما يستحق الرجوع اليه جميل جدا
1,Positive,سعر رخيص موقع جميل ممتاز الاستقبال
0,Negative,هل هي روايه؟ لا هل ال صفحه لو شيلنا الاقتباسات و الشعر منهم هيفضل ورق؟ تقريبا لا فيه فرق ما بين الروايه و الشعر والاسلوب الادبي والاسلوب الشعري والمزج بينهم هنا الكاتب قرر المزج لكن حبه من هنا ع حبه منها ف اصبح ف النهايه المحصول روايه كلاشيه رجل يحب فتاه ماتت احب واحده اخري كانت متزوجه ف رحل كل منهم ف اتجاه الكلاشيه هنا مش الفكره قدر ما هي ف الاسلوب وتناول الفكره عباره عن شعر واقتباسات اضعف بشده البناء الدرامي للعمل الادبي كله الراجل العظيم دا سنان انطون لما قرر يكتب روايه باسلوب شعري فعلها بشكل رائع احترم الادب و احترم الشعر و خرجت الروايات ساحره مرهفه ولكن هنا هو ليس شعرا وليس روايه الامر كان يمكن تداركه بكثير من اعاده الكتابه و التفكير اسئله بسيطه عن الشخصيات ستخرج صفر اليدين اسف لم تعجبني
